telemetry.time,deviceId,telemetry.co2,enqueuedTime
2022-09-29T05:51:02.0000000,DA00110034,423,2022-09-29T06:00:20.0000000
2022-09-29T05:58:46.0000000,AMNO-01,397,2022-09-29T06:00:19.0000000
2022-09-29T05:49:47.0000000,DA00110034,437,2022-09-29T06:00:20.0000000
2022-09-29T05:57:31.0000000,AMNO-03,407,2022-09-29T06:00:20.0000000
2022-09-29T05:52:45.0000000,AMNO-03,392,2022-09-29T06:00:19.0000000
2022-09-29T05:56:19.0000000,AMNO-03,394,2022-09-29T06:00:19.0000000
2022-09-29T05:51:33.0000000,AMNO-03,384,2022-09-29T06:00:19.0000000
2022-09-29T05:55:07.0000000,AMNO-03,404,2022-09-29T06:00:19.0000000
2022-09-29T05:50:22.0000000,AMNO-03,384,2022-09-29T06:00:19.0000000
2022-09-29T05:55:12.0000000,AMNO-01,377,2022-09-29T06:00:19.0000000
2022-09-29T05:57:35.0000000,AMNO-01,390,2022-09-29T06:00:19.0000000
2022-09-29T05:47:59.0000000,AMNO-03,400,2022-09-29T06:00:19.0000000
2022-09-29T05:56:23.0000000,AMNO-01,392,2022-09-29T06:00:19.0000000
2022-09-29T05:49:10.0000000,AMNO-03,387,2022-09-29T06:00:19.0000000
2022-09-29T05:46:47.0000000,AMNO-03,393,2022-09-29T06:00:19.0000000
2022-09-29T05:54:00.0000000,AMNO-01,385,2022-09-29T06:00:19.0000000
2022-09-29T05:45:35.0000000,AMNO-03,387,2022-09-29T06:00:19.0000000
2022-09-29T05:52:49.0000000,AMNO-01,392,2022-09-29T06:00:18.0000000
2022-09-29T05:51:33.0000000,AMNO-01,385,2022-09-29T06:00:18.0000000
2022-09-29T05:50:22.0000000,AMNO-01,388,2022-09-29T06:00:18.0000000
2022-09-29T05:56:19.0000000,DA00110047,416,2022-09-29T06:00:18.0000000
2022-09-29T05:57:34.0000000,DA00110047,420,2022-09-29T06:00:18.0000000
2022-09-29T05:47:59.0000000,AMNO-01,384,2022-09-29T06:00:18.0000000
2022-09-29T05:49:10.0000000,AMNO-01,384,2022-09-29T06:00:18.0000000
2022-09-29T05:45:35.0000000,AMNO-01,392,2022-09-29T06:00:18.0000000
2022-09-29T05:46:47.0000000,AMNO-01,387,2022-09-29T06:00:18.0000000
2022-09-29T05:55:14.0000000,DA00110047,416,2022-09-29T06:00:18.0000000
2022-09-29T05:54:00.0000000,DA00110047,408,2022-09-29T06:00:18.0000000
2022-09-29T05:52:45.0000000,DA00110047,416,2022-09-29T06:00:17.0000000
2022-09-29T05:50:27.0000000,DA00110047,404,2022-09-29T06:00:17.0000000
2022-09-29T05:49:21.0000000,DA00110047,419,2022-09-29T06:00:17.0000000
2022-09-29T05:51:41.0000000,DA00110047,413,2022-09-29T06:00:17.0000000
2022-09-29T05:46:52.0000000,DA00110047,408,2022-09-29T06:00:17.0000000
2022-09-29T05:56:45.0000000,DA00110045,421,2022-09-29T06:00:16.0000000
2022-09-29T05:48:07.0000000,DA00110047,413,2022-09-29T06:00:17.0000000
2022-09-29T05:53:06.0000000,DA00110045,423,2022-09-29T06:00:16.0000000
2022-09-29T05:55:29.0000000,DA00110045,418,2022-09-29T06:00:16.0000000
2022-09-29T05:57:52.0000000,DA00110045,434,2022-09-29T06:00:16.0000000
2022-09-29T05:45:47.0000000,DA00110047,402,2022-09-29T06:00:16.0000000
2022-09-29T05:54:23.0000000,DA00110045,424,2022-09-29T06:00:16.0000000
2022-09-29T05:59:20.0000000,DA00110041,420,2022-09-29T06:00:14.0000000
2022-09-29T05:58:07.0000000,DA00110041,419,2022-09-29T06:00:14.0000000
2022-09-29T05:50:42.0000000,DA00110045,430,2022-09-29T06:00:16.0000000
2022-09-29T05:51:48.0000000,DA00110045,422,2022-09-29T06:00:16.0000000
2022-09-29T05:58:29.0000000,DA00110037,423,2022-09-29T06:00:14.0000000
2022-09-29T05:49:24.0000000,DA00110045,422,2022-09-29T06:00:16.0000000
2022-09-29T05:56:15.0000000,DA00110043,433,2022-09-29T06:00:15.0000000
2022-09-29T05:58:36.0000000,DA00110043,410,2022-09-29T06:00:15.0000000
2022-09-29T05:57:22.0000000,DA00110043,428,2022-09-29T06:00:15.0000000
2022-09-29T05:55:02.0000000,DA00110043,418,2022-09-29T06:00:15.0000000
2022-09-29T05:59:43.0000000,DA00110036,434,2022-09-29T06:00:13.0000000
2022-09-29T05:48:19.0000000,DA00110045,435,2022-09-29T06:00:16.0000000
2022-09-29T05:53:55.0000000,DA00110043,412,2022-09-29T06:00:15.0000000
2022-09-29T05:49:08.0000000,DA00110043,425,2022-09-29T06:00:15.0000000
2022-09-29T05:45:44.0000000,DA00110045,430,2022-09-29T06:00:15.0000000
2022-09-29T05:47:00.0000000,DA00110045,410,2022-09-29T06:00:16.0000000
2022-09-29T05:56:31.0000000,DA00110040,432,2022-09-29T06:00:14.0000000
2022-09-29T05:48:03.0000000,DA00110043,416,2022-09-29T06:00:15.0000000
2022-09-29T05:51:28.0000000,DA00110043,432,2022-09-29T06:00:15.0000000
2022-09-29T05:45:43.0000000,DA00110043,412,2022-09-29T06:00:14.0000000
2022-09-29T05:52:42.0000000,DA00110043,422,2022-09-29T06:00:15.0000000
2022-09-29T05:50:22.0000000,DA00110043,432,2022-09-29T06:00:15.0000000
2022-09-29T05:46:48.0000000,DA00110043,406,2022-09-29T06:00:15.0000000
2022-09-29T05:53:26.0000000,DA00110041,428,2022-09-29T06:00:14.0000000
2022-09-29T05:55:46.0000000,DA00110041,428,2022-09-29T06:00:14.0000000
2022-09-29T05:54:40.0000000,DA00110041,420,2022-09-29T06:00:14.0000000
2022-09-29T05:57:00.0000000,DA00110041,429,2022-09-29T06:00:14.0000000
2022-09-29T05:52:13.0000000,DA00110041,428,2022-09-29T06:00:14.0000000
2022-09-29T05:57:12.0000000,DA00110037,420,2022-09-29T06:00:13.0000000
2022-09-29T05:54:36.0000000,DA00110049,423,2022-09-29T06:00:11.0000000
2022-09-29T05:46:21.0000000,DA00110041,426,2022-09-29T06:00:14.0000000
2022-09-29T05:45:15.0000000,DA00110041,432,2022-09-29T06:00:14.0000000
2022-09-29T05:50:54.0000000,DA00110049,428,2022-09-29T06:00:11.0000000
2022-09-29T05:53:31.0000000,DA00110049,421,2022-09-29T06:00:11.0000000
2022-09-29T05:52:12.0000000,DA00110049,420,2022-09-29T06:00:11.0000000
2022-09-29T05:56:06.0000000,DA00110037,419,2022-09-29T06:00:13.0000000
2022-09-29T05:54:50.0000000,DA00110037,407,2022-09-29T06:00:13.0000000
2022-09-29T05:53:45.0000000,DA00110037,410,2022-09-29T06:00:13.0000000
2022-09-29T05:51:10.0000000,DA00110037,422,2022-09-29T06:00:13.0000000
2022-09-29T05:52:27.0000000,DA00110037,422,2022-09-29T06:00:13.0000000
2022-09-29T05:50:05.0000000,DA00110037,401,2022-09-29T06:00:13.0000000
2022-09-29T05:48:47.0000000,DA00110037,412,2022-09-29T06:00:13.0000000
2022-09-29T05:58:37.0000000,DA00110036,421,2022-09-29T06:00:13.0000000
2022-09-29T05:57:20.0000000,DA00110036,423,2022-09-29T06:00:13.0000000
2022-09-29T05:54:57.0000000,DA00110036,421,2022-09-29T06:00:12.0000000
2022-09-29T05:56:15.0000000,DA00110036,430,2022-09-29T06:00:13.0000000
2022-09-29T05:53:40.0000000,DA00110036,437,2022-09-29T06:00:12.0000000
2022-09-29T05:48:53.0000000,DA00110036,409,2022-09-29T06:00:12.0000000
2022-09-29T05:50:12.0000000,DA00110036,424,2022-09-29T06:00:12.0000000
2022-09-29T05:52:34.0000000,DA00110036,435,2022-09-29T06:00:12.0000000
2022-09-29T05:51:17.0000000,DA00110036,413,2022-09-29T06:00:12.0000000
2022-09-29T05:53:30.0000000,DA00110035,431,2022-09-29T06:00:12.0000000
2022-09-29T05:54:35.0000000,DA00110035,449,2022-09-29T06:00:12.0000000
2022-09-29T05:52:17.0000000,DA00110035,421,2022-09-29T06:00:12.0000000
2022-09-29T05:46:30.0000000,DA00110036,424,2022-09-29T06:00:12.0000000
2022-09-29T05:47:37.0000000,DA00110036,413,2022-09-29T06:00:12.0000000
2022-09-29T05:45:13.0000000,DA00110036,418,2022-09-29T06:00:12.0000000
2022-09-29T05:55:06.0000000,DA00110031,425,2022-09-29T06:00:09.0000000
2022-09-29T05:57:29.0000000,DA00130004,437,2022-09-29T06:00:09.0000000
2022-09-29T05:49:57.0000000,DA00110035,435,2022-09-29T06:00:11.0000000
2022-09-29T05:48:50.0000000,DA00110035,437,2022-09-29T06:00:11.0000000
2022-09-29T05:51:10.0000000,DA00110035,425,2022-09-29T06:00:11.0000000
2022-09-29T05:56:21.0000000,DA00130004,444,2022-09-29T06:00:09.0000000
2022-09-29T05:46:23.0000000,DA00110035,408,2022-09-29T06:00:11.0000000
2022-09-29T05:47:37.0000000,DA00110035,424,2022-09-29T06:00:11.0000000
2022-09-29T05:45:17.0000000,DA00110035,438,2022-09-29T06:00:11.0000000
2022-09-29T05:58:38.0000000,DA00110033,428,2022-09-29T06:00:11.0000000
2022-09-29T05:59:43.0000000,DA00110033,435,2022-09-29T06:00:11.0000000
2022-09-29T05:55:03.0000000,DA00110033,438,2022-09-29T06:00:10.0000000
2022-09-29T05:53:58.0000000,DA00110033,429,2022-09-29T06:00:10.0000000
2022-09-29T05:57:23.0000000,DA00110033,434,2022-09-29T06:00:10.0000000
2022-09-29T05:56:18.0000000,DA00110033,427,2022-09-29T06:00:10.0000000
2022-09-29T05:51:29.0000000,DA00110033,428,2022-09-29T06:00:10.0000000
2022-09-29T05:52:44.0000000,DA00110033,429,2022-09-29T06:00:10.0000000
2022-09-29T05:48:04.0000000,DA00110033,425,2022-09-29T06:00:10.0000000
2022-09-29T05:59:25.0000000,DA00130001,406,2022-09-29T06:00:09.0000000
2022-09-29T05:45:35.0000000,DA00110033,421,2022-09-29T06:00:10.0000000
2022-09-29T05:49:10.0000000,DA00110033,420,2022-09-29T06:00:10.0000000
2022-09-29T05:46:50.0000000,DA00110033,423,2022-09-29T06:00:10.0000000
2022-09-29T05:50:24.0000000,DA00110033,428,2022-09-29T06:00:10.0000000
2022-09-29T05:51:05.0000000,DA00130003,422,2022-09-29T06:00:09.0000000
2022-09-29T05:51:32.0000000,DA00110031,433,2022-09-29T06:00:09.0000000
2022-09-29T05:53:52.0000000,DA00110031,429,2022-09-29T06:00:09.0000000
2022-09-29T05:52:46.0000000,DA00110031,441,2022-09-29T06:00:09.0000000
2022-09-29T05:50:27.0000000,DA00110031,433,2022-09-29T06:00:09.0000000
2022-09-29T05:47:59.0000000,DA00110031,450,2022-09-29T06:00:09.0000000
2022-09-29T05:49:12.0000000,DA00110031,448,2022-09-29T06:00:09.0000000
2022-09-29T05:58:12.0000000,DA00130001,388,2022-09-29T06:00:08.0000000
2022-09-29T05:56:58.0000000,DA00130001,411,2022-09-29T06:00:08.0000000
2022-09-29T05:55:51.0000000,DA00130001,402,2022-09-29T06:00:08.0000000
2022-09-29T05:52:18.0000000,DA00130001,402,2022-09-29T06:00:08.0000000
2022-09-29T05:48:44.0000000,DA00130001,402,2022-09-29T06:00:08.0000000
2022-09-29T05:47:38.0000000,DA00130001,396,2022-09-29T06:00:08.0000000
2022-09-29T05:46:24.0000000,DA00130001,401,2022-09-29T06:00:08.0000000
2022-09-29T05:49:58.0000000,DA00130001,402,2022-09-29T06:00:08.0000000
2022-09-29T05:53:31.0000000,DA00130001,394,2022-09-29T06:00:08.0000000
2022-09-29T05:54:38.0000000,DA00130001,399,2022-09-29T06:00:08.0000000
2022-09-29T05:51:04.0000000,DA00130001,401,2022-09-29T06:00:08.0000000
2022-09-29T05:45:10.0000000,DA00130001,397,2022-09-29T06:00:07.0000000
2022-09-29T05:43:50.0000000,DA00110034,436,2022-09-29T05:45:23.0000000
2022-09-29T05:44:23.0000000,AMNO-03,388,2022-09-29T05:45:22.0000000
2022-09-29T05:43:27.0000000,DA00110047,412,2022-09-29T05:45:20.0000000
2022-09-29T05:41:27.0000000,DA00110034,424,2022-09-29T05:45:22.0000000
2022-09-29T05:42:45.0000000,DA00110034,424,2022-09-29T05:45:22.0000000
2022-09-29T05:39:48.0000000,DA00110045,431,2022-09-29T05:45:19.0000000
2022-09-29T05:40:22.0000000,DA00110034,430,2022-09-29T05:45:22.0000000
2022-09-29T05:40:47.0000000,AMNO-03,405,2022-09-29T05:45:22.0000000
2022-09-29T05:41:59.0000000,AMNO-03,391,2022-09-29T05:45:22.0000000
2022-09-29T05:43:11.0000000,AMNO-03,379,2022-09-29T05:45:22.0000000
2022-09-29T05:39:35.0000000,AMNO-03,402,2022-09-29T05:45:22.0000000
2022-09-29T05:30:45.0000000,DA00110034,431,2022-09-29T05:45:22.0000000
2022-09-29T05:39:06.0000000,DA00110034,411,2022-09-29T05:45:22.0000000
2022-09-29T05:31:52.0000000,DA00110034,420,2022-09-29T05:45:22.0000000
2022-09-29T05:37:49.0000000,DA00110034,429,2022-09-29T05:45:22.0000000
2022-09-29T05:37:12.0000000,AMNO-03,393,2022-09-29T05:45:22.0000000
2022-09-29T05:38:24.0000000,AMNO-03,398,2022-09-29T05:45:22.0000000
2022-09-29T05:36:00.0000000,AMNO-03,395,2022-09-29T05:45:21.0000000
2022-09-29T05:34:49.0000000,AMNO-03,400,2022-09-29T05:45:21.0000000
2022-09-29T05:33:37.0000000,AMNO-03,399,2022-09-29T05:45:21.0000000
2022-09-29T05:32:25.0000000,AMNO-03,393,2022-09-29T05:45:21.0000000
2022-09-29T05:31:14.0000000,AMNO-03,398,2022-09-29T05:45:21.0000000
2022-09-29T05:42:09.0000000,DA00110043,421,2022-09-29T05:45:18.0000000
2022-09-29T05:30:02.0000000,AMNO-03,387,2022-09-29T05:45:21.0000000
2022-09-29T05:40:54.0000000,DA00110043,417,2022-09-29T05:45:18.0000000
2022-09-29T05:43:14.0000000,DA00110043,432,2022-09-29T05:45:18.0000000
2022-09-29T05:43:11.0000000,AMNO-01,392,2022-09-29T05:45:21.0000000
2022-09-29T05:40:47.0000000,AMNO-01,392,2022-09-29T05:45:21.0000000
2022-09-29T05:44:22.0000000,AMNO-01,382,2022-09-29T05:45:21.0000000
2022-09-29T05:41:59.0000000,AMNO-01,379,2022-09-29T05:45:21.0000000
2022-09-29T05:38:23.0000000,AMNO-01,378,2022-09-29T05:45:21.0000000
2022-09-29T05:39:35.0000000,AMNO-01,388,2022-09-29T05:45:21.0000000
2022-09-29T05:37:12.0000000,AMNO-01,392,2022-09-29T05:45:21.0000000
2022-09-29T05:34:49.0000000,AMNO-01,382,2022-09-29T05:45:20.0000000
2022-09-29T05:36:00.0000000,AMNO-01,388,2022-09-29T05:45:20.0000000
2022-09-29T05:33:36.0000000,AMNO-01,388,2022-09-29T05:45:20.0000000
2022-09-29T05:32:25.0000000,AMNO-01,384,2022-09-29T05:45:20.0000000
2022-09-29T05:31:13.0000000,AMNO-01,382,2022-09-29T05:45:20.0000000
2022-09-29T05:30:02.0000000,AMNO-01,381,2022-09-29T05:45:20.0000000
2022-09-29T05:41:07.0000000,DA00110047,417,2022-09-29T05:45:20.0000000
2022-09-29T05:42:13.0000000,DA00110047,417,2022-09-29T05:45:20.0000000
2022-09-29T05:39:53.0000000,DA00110047,411,2022-09-29T05:45:20.0000000
2022-09-29T05:37:33.0000000,DA00110047,405,2022-09-29T05:45:20.0000000
2022-09-29T05:36:20.0000000,DA00110047,412,2022-09-29T05:45:20.0000000
2022-09-29T05:38:40.0000000,DA00110047,416,2022-09-29T05:45:20.0000000
2022-09-29T05:35:14.0000000,DA00110047,432,2022-09-29T05:45:19.0000000
2022-09-29T05:33:32.0000000,DA00100001,430,2022-09-29T05:45:19.0000000
2022-09-29T05:44:07.0000000,DA00100001,418,2022-09-29T05:45:19.0000000
2022-09-29T05:32:46.0000000,DA00110047,423,2022-09-29T05:45:19.0000000
2022-09-29T05:34:00.0000000,DA00110047,412,2022-09-29T05:45:19.0000000
2022-09-29T05:31:40.0000000,DA00110047,408,2022-09-29T05:45:19.0000000
2022-09-29T05:30:26.0000000,DA00110047,424,2022-09-29T05:45:19.0000000
2022-09-29T05:32:13.0000000,DA00100001,428,2022-09-29T05:45:19.0000000
2022-09-29T05:36:20.0000000,DA00110045,429,2022-09-29T05:45:19.0000000
2022-09-29T05:35:01.0000000,DA00110045,438,2022-09-29T05:45:19.0000000
2022-09-29T05:38:41.0000000,DA00110045,424,2022-09-29T05:45:19.0000000
2022-09-29T05:37:25.0000000,DA00110045,419,2022-09-29T05:45:19.0000000
2022-09-29T05:31:20.0000000,DA00110045,442,2022-09-29T05:45:18.0000000
2022-09-29T05:32:37.0000000,DA00110045,434,2022-09-29T05:45:18.0000000
2022-09-29T05:33:44.0000000,DA00110045,429,2022-09-29T05:45:18.0000000
2022-09-29T05:39:49.0000000,DA00110043,438,2022-09-29T05:45:18.0000000
2022-09-29T05:30:14.0000000,DA00110045,421,2022-09-29T05:45:18.0000000
2022-09-29T05:44:01.0000000,DA00110041,420,2022-09-29T05:45:17.0000000
2022-09-29T05:37:20.0000000,DA00110043,426,2022-09-29T05:45:18.0000000
2022-09-29T05:38:34.0000000,DA00110043,413,2022-09-29T05:45:18.0000000
2022-09-29T05:36:15.0000000,DA00110043,420,2022-09-29T05:45:18.0000000
2022-09-29T05:35:00.0000000,DA00110043,422,2022-09-29T05:45:18.0000000
2022-09-29T05:44:08.0000000,DA00110036,436,2022-09-29T05:45:12.0000000
2022-09-29T05:33:55.0000000,DA00110043,413,2022-09-29T05:45:17.0000000
2022-09-29T05:32:40.0000000,DA00110043,416,2022-09-29T05:45:17.0000000
2022-09-29T05:31:26.0000000,DA00110043,426,2022-09-29T05:45:17.0000000
2022-09-29T05:42:56.0000000,DA00110041,420,2022-09-29T05:45:17.0000000
2022-09-29T05:41:41.0000000,DA00110041,416,2022-09-29T05:45:17.0000000
2022-09-29T05:30:21.0000000,DA00110043,416,2022-09-29T05:45:17.0000000
2022-09-29T05:40:36.0000000,DA00110041,420,2022-09-29T05:45:17.0000000
2022-09-29T05:39:21.0000000,DA00110041,442,2022-09-29T05:45:17.0000000
2022-09-29T05:38:07.0000000,DA00110041,417,2022-09-29T05:45:17.0000000
2022-09-29T05:36:29.0000000,DA00110040,426,2022-09-29T05:45:16.0000000
2022-09-29T05:37:02.0000000,DA00110041,436,2022-09-29T05:45:16.0000000
2022-09-29T05:34:42.0000000,DA00110041,413,2022-09-29T05:45:16.0000000
2022-09-29T05:35:47.0000000,DA00110041,413,2022-09-29T05:45:16.0000000
2022-09-29T05:32:12.0000000,DA00110041,432,2022-09-29T05:45:16.0000000
2022-09-29T05:33:27.0000000,DA00110041,434,2022-09-29T05:45:16.0000000
2022-09-29T05:31:07.0000000,DA00110041,413,2022-09-29T05:45:16.0000000
2022-09-29T05:42:50.0000000,DA00110037,426,2022-09-29T05:45:13.0000000
2022-09-29T05:39:44.0000000,DA00110033,428,2022-09-29T05:45:10.0000000
2022-09-29T05:41:45.0000000,DA00110037,414,2022-09-29T05:45:13.0000000
2022-09-29T05:40:28.0000000,DA00110037,431,2022-09-29T05:45:13.0000000
2022-09-29T05:38:05.0000000,DA00110037,412,2022-09-29T05:45:13.0000000
2022-09-29T05:39:11.0000000,DA00110037,423,2022-09-29T05:45:13.0000000
2022-09-29T05:42:50.0000000,DA00110036,417,2022-09-29T05:45:12.0000000
2022-09-29T05:34:29.0000000,DA00110036,423,2022-09-29T05:45:12.0000000
2022-09-29T05:33:12.0000000,DA00110036,423,2022-09-29T05:45:12.0000000
2022-09-29T05:41:35.0000000,DA00110036,416,2022-09-29T05:45:12.0000000
2022-09-29T05:32:07.0000000,DA00110036,421,2022-09-29T05:45:12.0000000
2022-09-29T05:39:14.0000000,DA00110036,413,2022-09-29T05:45:12.0000000
2022-09-29T05:30:49.0000000,DA00110036,428,2022-09-29T05:45:11.0000000
2022-09-29T05:36:52.0000000,DA00110036,421,2022-09-29T05:45:12.0000000
2022-09-29T05:40:28.0000000,DA00110036,418,2022-09-29T05:45:12.0000000
2022-09-29T05:35:35.0000000,DA00110036,423,2022-09-29T05:45:12.0000000
2022-09-29T05:38:09.0000000,DA00110036,423,2022-09-29T05:45:12.0000000
2022-09-29T05:34:24.0000000,DA00110037,408,2022-09-29T05:45:13.0000000
2022-09-29T05:35:42.0000000,DA00110037,419,2022-09-29T05:45:13.0000000
2022-09-29T05:36:47.0000000,DA00110037,426,2022-09-29T05:45:13.0000000
2022-09-29T05:44:03.0000000,DA00110035,430,2022-09-29T05:45:11.0000000
2022-09-29T05:41:43.0000000,DA00110035,428,2022-09-29T05:45:11.0000000
2022-09-29T05:42:57.0000000,DA00110035,438,2022-09-29T05:45:11.0000000
2022-09-29T05:40:29.0000000,DA00110035,436,2022-09-29T05:45:11.0000000
2022-09-29T05:43:51.0000000,DA00110049,432,2022-09-29T05:45:11.0000000
2022-09-29T05:32:18.0000000,DA00110035,425,2022-09-29T05:45:11.0000000
2022-09-29T05:34:38.0000000,DA00110035,432,2022-09-29T05:45:11.0000000
2022-09-29T05:31:11.0000000,DA00110035,426,2022-09-29T05:45:11.0000000
2022-09-29T05:33:31.0000000,DA00110035,442,2022-09-29T05:45:11.0000000
2022-09-29T05:41:29.0000000,DA00110049,432,2022-09-29T05:45:10.0000000
2022-09-29T05:30:28.0000000,DA00110049,427,2022-09-29T05:45:10.0000000
2022-09-29T05:40:11.0000000,DA00110049,422,2022-09-29T05:45:10.0000000
2022-09-29T05:34:10.0000000,DA00110049,436,2022-09-29T05:45:10.0000000
2022-09-29T05:31:46.0000000,DA00110049,419,2022-09-29T05:45:10.0000000
2022-09-29T05:42:34.0000000,DA00110049,438,2022-09-29T05:45:11.0000000
2022-09-29T05:32:52.0000000,DA00110049,442,2022-09-29T05:45:10.0000000
2022-09-29T05:37:25.0000000,DA00110033,425,2022-09-29T05:45:10.0000000
2022-09-29T05:38:39.0000000,DA00110033,433,2022-09-29T05:45:10.0000000
2022-09-29T05:35:05.0000000,DA00110033,425,2022-09-29T05:45:10.0000000
2022-09-29T05:36:19.0000000,DA00110033,427,2022-09-29T05:45:10.0000000
2022-09-29T05:34:00.0000000,DA00110033,443,2022-09-29T05:45:10.0000000
2022-09-29T05:32:45.0000000,DA00110033,440,2022-09-29T05:45:09.0000000
2022-09-29T05:30:25.0000000,DA00110033,429,2022-09-29T05:45:09.0000000
2022-09-29T05:31:31.0000000,DA00110033,437,2022-09-29T05:45:09.0000000
2022-09-29T05:34:11.0000000,DA00110032,417,2022-09-29T05:45:09.0000000
2022-09-29T05:33:03.0000000,DA00110032,417,2022-09-29T05:45:09.0000000
2022-09-29T05:35:38.0000000,DA00130003,416,2022-09-29T05:45:06.0000000
2022-09-29T05:42:07.0000000,DA00110031,433,2022-09-29T05:45:07.0000000
2022-09-29T05:44:04.0000000,DA00130001,413,2022-09-29T05:45:06.0000000
2022-09-29T05:41:02.0000000,DA00110031,439,2022-09-29T05:45:07.0000000
2022-09-29T05:39:47.0000000,DA00110031,441,2022-09-29T05:45:06.0000000
2022-09-29T05:41:45.0000000,DA00130001,402,2022-09-29T05:45:05.0000000
2022-09-29T05:40:30.0000000,DA00130001,398,2022-09-29T05:45:05.0000000
2022-09-29T05:42:50.0000000,DA00130001,402,2022-09-29T05:45:06.0000000
2022-09-29T05:39:25.0000000,DA00130001,396,2022-09-29T05:45:05.0000000
2022-09-29T05:37:27.0000000,DA00110031,457,2022-09-29T05:45:06.0000000
2022-09-29T05:38:42.0000000,DA00110031,459,2022-09-29T05:45:06.0000000
2022-09-29T05:38:10.0000000,DA00130001,401,2022-09-29T05:45:05.0000000
2022-09-29T05:33:31.0000000,DA00130001,410,2022-09-29T05:45:05.0000000
2022-09-29T05:34:37.0000000,DA00130001,407,2022-09-29T05:45:05.0000000
2022-09-29T05:35:52.0000000,DA00130001,401,2022-09-29T05:45:05.0000000
2022-09-29T05:36:57.0000000,DA00130001,402,2022-09-29T05:45:05.0000000
2022-09-29T05:31:03.0000000,DA00130001,403,2022-09-29T05:45:05.0000000
2022-09-29T05:31:33.0000000,DA00110031,446,2022-09-29T05:45:06.0000000
2022-09-29T05:32:48.0000000,DA00110031,442,2022-09-29T05:45:06.0000000
2022-09-29T05:36:22.0000000,DA00110031,436,2022-09-29T05:45:06.0000000
2022-09-29T05:35:08.0000000,DA00110031,443,2022-09-29T05:45:06.0000000
2022-09-29T05:33:53.0000000,DA00110031,456,2022-09-29T05:45:06.0000000
2022-09-29T05:30:28.0000000,DA00110031,447,2022-09-29T05:45:06.0000000
2022-09-29T05:32:17.0000000,DA00130001,402,2022-09-29T05:45:05.0000000
2022-09-29T05:29:26.0000000,DA00110034,425,2022-09-29T05:30:19.0000000
2022-09-29T05:28:21.0000000,DA00110034,416,2022-09-29T05:30:19.0000000
2022-09-29T05:28:01.0000000,DA00110043,414,2022-09-29T05:30:15.0000000
2022-09-29T05:29:06.0000000,DA00110043,400,2022-09-29T05:30:15.0000000
2022-09-29T05:24:44.0000000,DA00110034,429,2022-09-29T05:30:19.0000000
2022-09-29T05:27:05.0000000,DA00110034,422,2022-09-29T05:30:19.0000000
2022-09-29T05:25:49.0000000,DA00110034,420,2022-09-29T05:30:19.0000000
2022-09-29T05:28:51.0000000,AMNO-03,391,2022-09-29T05:30:18.0000000
2022-09-29T05:23:29.0000000,DA00110034,425,2022-09-29T05:30:19.0000000
2022-09-29T05:21:07.0000000,DA00110034,409,2022-09-29T05:30:19.0000000
2022-09-29T05:22:24.0000000,DA00110034,420,2022-09-29T05:30:19.0000000
2022-09-29T05:19:49.0000000,DA00110034,430,2022-09-29T05:30:19.0000000
2022-09-29T05:18:44.0000000,DA00110034,414,2022-09-29T05:30:18.0000000
2022-09-29T05:17:25.0000000,DA00110034,403,2022-09-29T05:30:18.0000000
2022-09-29T05:26:28.0000000,AMNO-03,388,2022-09-29T05:30:18.0000000
2022-09-29T05:24:05.0000000,AMNO-03,395,2022-09-29T05:30:18.0000000
2022-09-29T05:22:53.0000000,AMNO-03,402,2022-09-29T05:30:18.0000000
2022-09-29T05:27:39.0000000,AMNO-03,387,2022-09-29T05:30:18.0000000
2022-09-29T05:25:16.0000000,AMNO-03,389,2022-09-29T05:30:18.0000000
2022-09-29T05:21:42.0000000,AMNO-03,393,2022-09-29T05:30:18.0000000
2022-09-29T05:19:19.0000000,AMNO-03,387,2022-09-29T05:30:18.0000000
2022-09-29T05:18:07.0000000,AMNO-03,397,2022-09-29T05:30:18.0000000
2022-09-29T05:20:30.0000000,AMNO-03,391,2022-09-29T05:30:18.0000000
2022-09-29T05:16:56.0000000,AMNO-03,385,2022-09-29T05:30:17.0000000
2022-09-29T05:15:43.0000000,AMNO-03,398,2022-09-29T05:30:17.0000000
2022-09-29T05:29:21.0000000,DA00110047,437,2022-09-29T05:30:16.0000000
2022-09-29T05:28:06.0000000,DA00110047,409,2022-09-29T05:30:16.0000000
2022-09-29T05:28:50.0000000,AMNO-01,385,2022-09-29T05:30:17.0000000
2022-09-29T05:27:39.0000000,AMNO-01,378,2022-09-29T05:30:17.0000000
2022-09-29T05:25:16.0000000,AMNO-01,386,2022-09-29T05:30:17.0000000
2022-09-29T05:26:27.0000000,AMNO-01,375,2022-09-29T05:30:17.0000000
2022-09-29T05:22:53.0000000,AMNO-01,366,2022-09-29T05:30:17.0000000
2022-09-29T05:24:04.0000000,AMNO-01,378,2022-09-29T05:30:17.0000000
2022-09-29T05:20:30.0000000,AMNO-01,371,2022-09-29T05:30:17.0000000
2022-09-29T05:21:41.0000000,AMNO-01,384,2022-09-29T05:30:17.0000000
2022-09-29T05:19:18.0000000,AMNO-01,386,2022-09-29T05:30:17.0000000
2022-09-29T05:18:07.0000000,AMNO-01,365,2022-09-29T05:30:16.0000000
