telemetry.time,telemetry.co2,deviceId
2022-11-02T13:06:57.0000000,820,DA00110044
2022-11-02T13:03:22.0000000,845,DA00110044
2022-11-02T13:04:27.0000000,845,DA00110044
2022-11-02T13:05:41.0000000,826,DA00110044
2022-11-02T13:01:00.0000000,831,DA00110044
2022-11-02T13:02:06.0000000,841,DA00110044
2022-11-02T13:07:59.0000000,951,DA00110042
2022-11-02T13:06:54.0000000,960,DA00110042
2022-11-02T13:05:42.0000000,721,DA00110043
2022-11-02T13:05:39.0000000,960,DA00110042
2022-11-02T13:04:34.0000000,938,DA00110042
2022-11-02T13:01:19.0000000,842,DA00110040
2022-11-02T13:00:13.0000000,818,DA00110040
2022-11-02T13:00:59.0000000,945,DA00110042
2022-11-02T13:02:13.0000000,961,DA00110042
2022-11-02T13:03:19.0000000,940,DA00110042
2022-11-02T13:01:02.0000000,830,DA00110041
2022-11-02T13:11:53.0000000,819,DA00110041
2022-11-02T13:02:34.0000000,957,DA00110039
2022-11-02T13:03:42.0000000,917,DA00110039
2022-11-02T13:13:35.0000000,838,DA00110036
2022-11-02T13:12:21.0000000,849,DA00110036
2022-11-02T13:11:12.0000000,848,DA00110036
2022-11-02T13:13:09.0000000,819,DA00110031
2022-11-02T13:12:04.0000000,805,DA00110031
2022-11-02T13:09:54.0000000,844,DA00110036
2022-11-02T13:10:38.0000000,805,DA00130001
2022-11-02T13:08:30.0000000,843,DA00110036
2022-11-02T13:06:54.0000000,827,DA00110036
2022-11-02T13:05:44.0000000,845,DA00110036
2022-11-02T13:04:24.0000000,868,DA00110036
2022-11-02T13:00:17.0000000,825,DA00110036
2022-11-02T13:01:44.0000000,838,DA00110036
2022-11-02T13:03:07.0000000,836,DA00110036
2022-11-02T13:11:57.0000000,775,DA00110032
2022-11-02T13:14:03.0000000,783,DA00110035
2022-11-02T13:06:42.0000000,809,DA00110035
2022-11-02T13:05:25.0000000,804,DA00110035
2022-11-02T13:10:22.0000000,770,DA00110035
2022-11-02T13:09:03.0000000,750,DA00110035
2022-11-02T13:07:58.0000000,756,DA00110035
2022-11-02T13:12:45.0000000,801,DA00110035
2022-11-02T13:11:27.0000000,779,DA00110035
2022-11-02T13:04:59.0000000,899,DA00110033
2022-11-02T13:01:16.0000000,880,DA00110033
2022-11-02T13:00:40.0000000,769,DA00110035
2022-11-02T13:04:19.0000000,772,DA00110035
2022-11-02T13:03:01.0000000,759,DA00110035
2022-11-02T13:01:56.0000000,766,DA00110035
2022-11-02T13:02:27.0000000,755,DA00110032
2022-11-02T13:03:35.0000000,752,DA00110032
2022-11-02T13:04:54.0000000,750,DA00110032
2022-11-02T13:06:00.0000000,765,DA00110032
2022-11-02T13:00:11.0000000,723,DA00130002
2022-11-02T13:13:13.0000000,906,DA00130003
2022-11-02T13:10:50.0000000,803,DA00110031
2022-11-02T13:13:50.0000000,882,DA00130004
2022-11-02T13:09:44.0000000,785,DA00110031
2022-11-02T13:08:30.0000000,790,DA00110031
2022-11-02T13:01:20.0000000,763,DA00110031
2022-11-02T13:07:12.0000000,800,DA00110031
2022-11-02T13:00:15.0000000,772,DA00110031
2022-11-02T13:12:44.0000000,900,DA00130004
2022-11-02T13:10:07.0000000,901,DA00130004
2022-11-02T13:11:26.0000000,895,DA00130004
2022-11-02T13:06:23.0000000,857,DA00130004
2022-11-02T13:07:41.0000000,877,DA00130004
2022-11-02T13:09:01.0000000,933,DA00130004
2022-11-02T13:11:58.0000000,897,DA00130003
2022-11-02T13:10:53.0000000,887,DA00130003
2022-11-02T13:05:15.0000000,890,DA00130004
2022-11-02T13:09:38.0000000,911,DA00130003
2022-11-02T13:08:33.0000000,901,DA00130003
2022-11-02T13:07:17.0000000,864,DA00130003
2022-11-02T13:06:00.0000000,917,DA00130003
2022-11-02T13:04:54.0000000,876,DA00130003
2022-11-02T13:03:39.0000000,869,DA00130003
2022-11-02T13:01:15.0000000,864,DA00130003
2022-11-02T13:02:31.0000000,855,DA00130003
2022-11-02T13:08:09.0000000,813,DA00130001
2022-11-02T13:09:18.0000000,815,DA00130001
2022-11-02T12:59:29.0000000,873,DA00110034
2022-11-02T12:51:02.0000000,880,DA00110034
2022-11-02T12:53:28.0000000,901,DA00110034
2022-11-02T12:52:24.0000000,887,DA00110034
2022-11-02T12:59:02.0000000,811,DA00110047
2022-11-02T12:57:46.0000000,796,DA00110047
2022-11-02T12:59:45.0000000,849,DA00110044
2022-11-02T12:59:07.0000000,797,AMNO-03
2022-11-02T12:56:43.0000000,795,AMNO-03
2022-11-02T12:57:55.0000000,782,AMNO-03
2022-11-02T12:55:30.0000000,769,AMNO-03
2022-11-02T12:54:17.0000000,786,AMNO-03
2022-11-02T12:51:53.0000000,794,AMNO-03
2022-11-02T12:53:05.0000000,796,AMNO-03
2022-11-02T12:50:42.0000000,776,AMNO-03
2022-11-02T12:49:29.0000000,806,AMNO-03
2022-11-02T12:48:17.0000000,795,AMNO-03
2022-11-02T12:47:05.0000000,829,AMNO-03
2022-11-02T12:59:27.0000000,782,DA00110045
2022-11-02T12:45:53.0000000,835,AMNO-03
2022-11-02T12:56:41.0000000,793,DA00110047
2022-11-02T12:55:25.0000000,822,DA00110047
2022-11-02T12:54:20.0000000,823,DA00110047
2022-11-02T12:53:02.0000000,808,DA00110047
2022-11-02T12:51:44.0000000,799,DA00110047
2022-11-02T12:50:39.0000000,817,DA00110047
2022-11-02T12:49:20.0000000,823,DA00110047
2022-11-02T12:48:15.0000000,808,DA00110047
2022-11-02T12:46:59.0000000,761,DA00110047
2022-11-02T12:58:10.0000000,788,DA00110045
2022-11-02T12:57:05.0000000,759,DA00110045
2022-11-02T12:45:41.0000000,759,DA00110047
2022-11-02T12:55:48.0000000,767,DA00110045
2022-11-02T12:54:41.0000000,788,DA00110045
2022-11-02T12:53:25.0000000,763,DA00110045
2022-11-02T12:52:09.0000000,786,DA00110045
2022-11-02T12:51:03.0000000,751,DA00110045
2022-11-02T12:49:47.0000000,751,DA00110045
2022-11-02T12:55:00.0000000,668,DA00110043
2022-11-02T12:48:42.0000000,767,DA00110045
2022-11-02T12:47:26.0000000,765,DA00110045
2022-11-02T12:45:02.0000000,762,DA00110045
2022-11-02T12:46:10.0000000,758,DA00110045
2022-11-02T12:58:31.0000000,820,DA00110044
2022-11-02T12:57:26.0000000,815,DA00110044
2022-11-02T12:53:49.0000000,833,DA00110044
2022-11-02T12:55:04.0000000,811,DA00110044
2022-11-02T12:56:09.0000000,797,DA00110044
2022-11-02T12:52:44.0000000,836,DA00110044
2022-11-02T12:50:15.0000000,817,DA00110044
2022-11-02T12:49:10.0000000,828,DA00110044
2022-11-02T12:51:30.0000000,841,DA00110044
2022-11-02T12:47:52.0000000,826,DA00110044
2022-11-02T12:46:47.0000000,828,DA00110044
2022-11-02T12:59:44.0000000,927,DA00110042
2022-11-02T12:45:32.0000000,809,DA00110044
2022-11-02T12:58:39.0000000,950,DA00110042
2022-11-02T12:52:42.0000000,953,DA00110042
2022-11-02T12:53:48.0000000,940,DA00110042
2022-11-02T12:55:03.0000000,942,DA00110042
2022-11-02T12:56:18.0000000,950,DA00110042
2022-11-02T12:57:23.0000000,959,DA00110042
2022-11-02T12:55:00.0000000,833,DA00110041
2022-11-02T12:51:27.0000000,939,DA00110042
2022-11-02T12:49:08.0000000,950,DA00110042
2022-11-02T12:50:22.0000000,945,DA00110042
2022-11-02T12:47:52.0000000,936,DA00110042
2022-11-02T12:46:46.0000000,901,DA00110042
2022-11-02T12:45:31.0000000,905,DA00110042
2022-11-02T12:53:55.0000000,821,DA00110041
2022-11-02T12:58:59.0000000,808,DA00110040
2022-11-02T12:52:36.0000000,806,DA00110041
2022-11-02T12:47:13.0000000,803,DA00110040
2022-11-02T12:53:06.0000000,819,DA00110040
2022-11-02T12:56:24.0000000,895,DA00110037
2022-11-02T12:46:08.0000000,810,DA00110040
2022-11-02T12:46:39.0000000,798,DA00110041
2022-11-02T12:45:21.0000000,801,DA00110041
2022-11-02T12:58:49.0000000,826,DA00110038
2022-11-02T12:47:59.0000000,821,DA00110038
2022-11-02T12:50:18.0000000,931,DA00110037
2022-11-02T12:48:59.0000000,956,DA00110037
2022-11-02T12:47:47.0000000,899,DA00110037
2022-11-02T12:57:55.0000000,815,DA00110031
2022-11-02T12:59:01.0000000,783,DA00110031
2022-11-02T12:54:23.0000000,848,DA00110036
2022-11-02T12:51:40.0000000,752,DA00110032
2022-11-02T12:53:16.0000000,817,DA00110036
2022-11-02T12:51:57.0000000,820,DA00110036
2022-11-02T12:48:18.0000000,835,DA00110036
2022-11-02T12:49:33.0000000,834,DA00110036
2022-11-02T12:45:57.0000000,819,DA00110036
2022-11-02T12:50:39.0000000,835,DA00110036
2022-11-02T12:47:12.0000000,822,DA00110036
2022-11-02T12:59:23.0000000,788,DA00110035
2022-11-02T12:58:17.0000000,757,DA00110035
2022-11-02T12:55:54.0000000,747,DA00110035
2022-11-02T12:56:59.0000000,768,DA00110035
2022-11-02T12:54:38.0000000,791,DA00110035
2022-11-02T12:52:14.0000000,779,DA00110035
2022-11-02T12:53:19.0000000,786,DA00110035
2022-11-02T12:49:52.0000000,756,DA00110035
2022-11-02T12:48:34.0000000,792,DA00110035
2022-11-02T12:50:57.0000000,754,DA00110035
2022-11-02T12:47:17.0000000,754,DA00110035
2022-11-02T12:45:06.0000000,816,DA00110049
2022-11-02T12:46:12.0000000,751,DA00110035
2022-11-02T12:45:40.0000000,752,DA00110032
2022-11-02T12:49:42.0000000,901,DA00130004
2022-11-02T12:48:20.0000000,864,DA00130004
2022-11-02T12:58:56.0000000,741,DA00130002
2022-11-02T12:56:41.0000000,792,DA00110031
2022-11-02T12:55:34.0000000,778,DA00110031
2022-11-02T12:58:55.0000000,861,DA00130003
2022-11-02T12:53:06.0000000,803,DA00110031
2022-11-02T12:54:20.0000000,788,DA00110031
2022-11-02T12:50:46.0000000,791,DA00110031
2022-11-02T12:52:00.0000000,788,DA00110031
2022-11-02T12:49:41.0000000,786,DA00110031
2022-11-02T12:48:26.0000000,791,DA00110031
2022-11-02T12:47:13.0000000,778,DA00110031
2022-11-02T12:47:14.0000000,901,DA00130004
2022-11-02T12:45:52.0000000,915,DA00130004
2022-11-02T12:57:39.0000000,838,DA00130003
2022-11-02T12:56:34.0000000,882,DA00130003
2022-11-02T12:57:25.0000000,764,DA00130001
2022-11-02T12:54:03.0000000,915,DA00130003
2022-11-02T12:55:18.0000000,889,DA00130003
2022-11-02T12:51:29.0000000,786,DA00130001
2022-11-02T12:52:58.0000000,915,DA00130003
2022-11-02T12:51:41.0000000,880,DA00130003
2022-11-02T12:50:36.0000000,859,DA00130003
2022-11-02T12:48:03.0000000,897,DA00130003
2022-11-02T12:49:21.0000000,882,DA00130003
2022-11-02T12:46:58.0000000,857,DA00130003
2022-11-02T12:45:42.0000000,855,DA00130003
2022-11-02T12:53:02.0000000,721,DA00130002
2022-11-02T12:45:33.0000000,763,DA00130001
2022-11-02T12:43:29.0000000,842,AMNO-03
2022-11-02T12:38:41.0000000,830,AMNO-03
2022-11-02T12:41:05.0000000,832,AMNO-03
2022-11-02T12:37:28.0000000,820,AMNO-03
2022-11-02T12:42:18.0000000,853,AMNO-03
2022-11-02T12:34:51.0000000,789,AMNO-03
2022-11-02T12:31:13.0000000,786,AMNO-03
2022-11-02T12:33:39.0000000,798,AMNO-03
2022-11-02T12:32:25.0000000,783,AMNO-03
2022-11-02T12:33:24.0000000,843,DA00100001
2022-11-02T12:43:20.0000000,826,DA00110047
2022-11-02T12:40:58.0000000,819,DA00110047
2022-11-02T12:42:15.0000000,805,DA00110047
2022-11-02T12:39:39.0000000,797,DA00110047
2022-11-02T12:38:33.0000000,774,DA00110047
2022-11-02T12:32:09.0000000,847,DA00100001
2022-11-02T12:43:45.0000000,753,DA00110045
2022-11-02T12:42:40.0000000,754,DA00110045
2022-11-02T12:41:23.0000000,737,DA00110045
2022-11-02T12:40:07.0000000,737,DA00110045
2022-11-02T12:39:00.0000000,740,DA00110045
2022-11-02T12:37:43.0000000,750,DA00110045
2022-11-02T12:33:59.0000000,744,DA00110045
2022-11-02T12:36:35.0000000,760,DA00110045
2022-11-02T12:31:34.0000000,734,DA00110045
2022-11-02T12:32:54.0000000,745,DA00110045
2022-11-02T12:30:19.0000000,745,DA00110045
2022-11-02T12:44:17.0000000,814,DA00110044
2022-11-02T12:39:36.0000000,809,DA00110044
2022-11-02T12:40:50.0000000,805,DA00110044
2022-11-02T12:38:21.0000000,789,DA00110044
2022-11-02T12:41:55.0000000,820,DA00110044
2022-11-02T12:43:12.0000000,811,DA00110044
2022-11-02T12:37:13.0000000,781,DA00110044
2022-11-02T12:33:33.0000000,805,DA00110044
2022-11-02T12:34:48.0000000,793,DA00110044
2022-11-02T12:32:17.0000000,784,DA00110044
2022-11-02T12:31:12.0000000,758,DA00110044
2022-11-02T12:44:28.0000000,695,DA00110043
2022-11-02T12:44:24.0000000,908,DA00110042
2022-11-02T12:40:50.0000000,942,DA00110042
2022-11-02T12:43:10.0000000,903,DA00110042
2022-11-02T12:41:55.0000000,915,DA00110042
2022-11-02T12:39:36.0000000,934,DA00110042
2022-11-02T12:38:30.0000000,949,DA00110042
2022-11-02T12:34:49.0000000,950,DA00110042
2022-11-02T12:33:35.0000000,973,DA00110042
2022-11-02T12:37:14.0000000,949,DA00110042
2022-11-02T12:32:28.0000000,968,DA00110042
2022-11-02T12:31:14.0000000,925,DA00110042
2022-11-02T12:34:41.0000000,805,DA00110041
2022-11-02T12:33:23.0000000,816,DA00110041
2022-11-02T12:32:18.0000000,774,DA00110041
2022-11-02T12:30:59.0000000,793,DA00110041
2022-11-02T12:41:13.0000000,796,DA00110040
2022-11-02T12:43:35.0000000,805,DA00110040
2022-11-02T12:38:52.0000000,744,DA00110040
2022-11-02T12:40:08.0000000,801,DA00110040
2022-11-02T12:30:31.0000000,782,DA00110040
2022-11-02T12:37:34.0000000,804,DA00110040
2022-11-02T12:42:29.0000000,801,DA00110040
2022-11-02T12:31:37.0000000,793,DA00110040
2022-11-02T12:30:01.0000000,906,DA00110039
2022-11-02T12:42:01.0000000,947,DA00110039
2022-11-02T12:43:37.0000000,819,DA00110036
2022-11-02T12:37:20.0000000,763,DA00110038
2022-11-02T12:41:15.0000000,793,DA00110036
2022-11-02T12:39:58.0000000,824,DA00110036
2022-11-02T12:42:20.0000000,811,DA00110036
2022-11-02T12:37:24.0000000,830,DA00110036
2022-11-02T12:38:42.0000000,807,DA00110036
2022-11-02T12:34:47.0000000,780,DA00110036
2022-11-02T12:33:38.0000000,807,DA00110036
2022-11-02T12:32:24.0000000,809,DA00110036
2022-11-02T12:31:19.0000000,792,DA00110036
2022-11-02T12:30:03.0000000,811,DA00110036
2022-11-02T12:43:48.0000000,752,DA00110035
2022-11-02T12:42:33.0000000,748,DA00110035
2022-11-02T12:41:15.0000000,766,DA00110035
2022-11-02T12:40:10.0000000,772,DA00110035
2022-11-02T12:38:51.0000000,748,DA00110035
2022-11-02T12:36:28.0000000,759,DA00110035
2022-11-02T12:37:46.0000000,769,DA00110035
2022-11-02T12:32:42.0000000,756,DA00110035
2022-11-02T12:33:59.0000000,760,DA00110035
2022-11-02T12:30:20.0000000,746,DA00110035
2022-11-02T12:31:25.0000000,728,DA00110035
2022-11-02T12:39:09.0000000,827,DA00110049
2022-11-02T12:38:02.0000000,824,DA00110049
2022-11-02T12:35:21.0000000,812,DA00110049
2022-11-02T12:31:52.0000000,815,DA00110049
2022-11-02T12:32:59.0000000,812,DA00110049
2022-11-02T12:36:43.0000000,813,DA00110049
2022-11-02T12:34:16.0000000,809,DA00110049
2022-11-02T12:30:35.0000000,811,DA00110049
2022-11-02T12:42:34.0000000,839,DA00110033
2022-11-02T12:40:02.0000000,834,DA00110033
2022-11-02T12:41:16.0000000,857,DA00110033
2022-11-02T12:37:37.0000000,805,DA00110033
2022-11-02T12:30:25.0000000,754,DA00110033
2022-11-02T12:38:46.0000000,799,DA00110033
2022-11-02T12:40:11.0000000,785,DA00110031
2022-11-02T12:41:18.0000000,780,DA00110031
2022-11-02T12:33:45.0000000,733,DA00110032
2022-11-02T12:38:56.0000000,762,DA00110031
2022-11-02T12:37:49.0000000,786,DA00110031
2022-11-02T12:36:30.0000000,763,DA00110031
2022-11-02T12:34:02.0000000,762,DA00110031
2022-11-02T12:31:40.0000000,780,DA00110031
2022-11-02T12:32:45.0000000,763,DA00110031
2022-11-02T12:30:21.0000000,762,DA00110031
2022-11-02T12:43:27.0000000,877,DA00130004
2022-11-02T12:42:05.0000000,875,DA00130004
2022-11-02T12:39:33.0000000,869,DA00130004
2022-11-02T12:40:59.0000000,868,DA00130004
2022-11-02T12:38:14.0000000,856,DA00130004
2022-11-02T12:36:58.0000000,884,DA00130004
2022-11-02T12:43:21.0000000,883,DA00130003
2022-11-02T12:42:05.0000000,899,DA00130003
2022-11-02T12:41:00.0000000,890,DA00130003
2022-11-02T12:39:44.0000000,908,DA00130003
2022-11-02T12:31:23.0000000,882,DA00130003
2022-11-02T12:38:39.0000000,866,DA00130003
2022-11-02T12:37:23.0000000,878,DA00130003
2022-11-02T12:32:37.0000000,871,DA00130003
2022-11-02T12:33:42.0000000,869,DA00130003
2022-11-02T12:34:58.0000000,883,DA00130003
2022-11-02T12:30:07.0000000,864,DA00130003
2022-11-02T12:42:32.0000000,714,DA00130002
2022-11-02T12:36:38.0000000,729,DA00130002
2022-11-02T12:32:58.0000000,698,DA00130002
2022-11-02T12:31:53.0000000,702,DA00130002
2022-11-02T12:34:13.0000000,701,DA00130002
2022-11-02T12:30:38.0000000,702,DA00130002
2022-11-02T12:43:12.0000000,758,DA00130001
2022-11-02T12:44:28.0000000,749,DA00130001
2022-11-02T12:42:04.0000000,758,DA00130001
2022-11-02T12:34:38.0000000,727,DA00130001
2022-11-02T12:39:27.0000000,715,DA00130001
2022-11-02T12:33:23.0000000,734,DA00130001
2022-11-02T12:38:22.0000000,727,DA00130001
2022-11-02T12:37:05.0000000,715,DA00130001
2022-11-02T12:40:46.0000000,707,DA00130001
2022-11-02T12:16:44.0000000,801,DA00100001
2022-11-02T12:28:48.0000000,774,AMNO-03
2022-11-02T12:21:21.0000000,864,DA00110034
2022-11-02T12:15:23.0000000,805,DA00110034
2022-11-02T12:26:23.0000000,806,AMNO-03
2022-11-02T12:25:12.0000000,802,AMNO-03
2022-11-02T12:27:36.0000000,779,AMNO-03
2022-11-02T12:21:35.0000000,756,AMNO-03
2022-11-02T12:24:00.0000000,798,AMNO-03
2022-11-02T12:22:47.0000000,785,AMNO-03
2022-11-02T12:20:22.0000000,752,AMNO-03
2022-11-02T12:16:47.0000000,726,AMNO-03
2022-11-02T12:15:35.0000000,723,AMNO-03
2022-11-02T12:19:10.0000000,745,AMNO-03
2022-11-02T12:17:58.0000000,761,AMNO-03
2022-11-02T12:29:13.0000000,743,DA00110045
2022-11-02T12:27:40.0000000,797,DA00110047
2022-11-02T12:26:34.0000000,769,DA00110047
2022-11-02T12:28:51.0000000,789,DA00110044
2022-11-02T12:27:36.0000000,789,DA00110044
2022-11-02T12:25:15.0000000,797,DA00110047
2022-11-02T12:18:14.0000000,743,DA00110047
2022-11-02T12:19:20.0000000,750,DA00110047
2022-11-02T12:24:31.0000000,687,DA00110043
2022-11-02T12:15:40.0000000,791,DA00110047
2022-11-02T12:16:57.0000000,752,DA00110047
2022-11-02T12:25:00.0000000,785,DA00110041
2022-11-02T12:27:57.0000000,724,DA00110045
2022-11-02T12:26:52.0000000,749,DA00110045
2022-11-02T12:25:34.0000000,753,DA00110045
2022-11-02T12:24:20.0000000,739,DA00110045
2022-11-02T12:23:15.0000000,752,DA00110045
2022-11-02T12:21:58.0000000,768,DA00110045
2022-11-02T12:19:34.0000000,771,DA00110045
2022-11-02T12:20:52.0000000,759,DA00110045
2022-11-02T12:18:19.0000000,750,DA00110045
2022-11-02T12:15:56.0000000,738,DA00110045
2022-11-02T12:17:14.0000000,745,DA00110045
2022-11-02T12:26:21.0000000,793,DA00110044
2022-11-02T12:24:00.0000000,778,DA00110044
2022-11-02T12:25:15.0000000,797,DA00110044
2022-11-02T12:22:54.0000000,785,DA00110044
2022-11-02T12:21:38.0000000,785,DA00110044
2022-11-02T12:20:21.0000000,767,DA00110044
2022-11-02T12:19:16.0000000,780,DA00110044
2022-11-02T12:28:54.0000000,901,DA00110042
2022-11-02T12:15:40.0000000,774,DA00110044
2022-11-02T12:18:01.0000000,776,DA00110044
2022-11-02T12:16:55.0000000,775,DA00110044
2022-11-02T12:18:38.0000000,657,DA00110043
2022-11-02T12:27:40.0000000,885,DA00110042
2022-11-02T12:24:12.0000000,858,DA00110042
2022-11-02T12:26:33.0000000,879,DA00110042
2022-11-02T12:25:19.0000000,879,DA00110042
2022-11-02T12:21:41.0000000,876,DA00110042
2022-11-02T12:22:56.0000000,876,DA00110042
2022-11-02T12:20:35.0000000,886,DA00110042
2022-11-02T12:19:19.0000000,875,DA00110042
2022-11-02T12:29:17.0000000,799,DA00110040
2022-11-02T12:19:03.0000000,789,DA00110041
2022-11-02T12:16:38.0000000,804,DA00110041
2022-11-02T12:17:57.0000000,820,DA00110041
2022-11-02T12:28:12.0000000,797,DA00110040
2022-11-02T12:26:56.0000000,796,DA00110040
2022-11-02T12:25:51.0000000,771,DA00110040
2022-11-02T12:15:22.0000000,778,DA00110041
2022-11-02T12:22:15.0000000,811,DA00110040
2022-11-02T12:20:59.0000000,790,DA00110040
2022-11-02T12:19:54.0000000,782,DA00110040
2022-11-02T12:23:20.0000000,786,DA00110040
2022-11-02T12:24:37.0000000,810,DA00110040
2022-11-02T12:18:38.0000000,759,DA00110040
2022-11-02T12:17:19.0000000,776,DA00110040
2022-11-02T12:16:14.0000000,782,DA00110040
2022-11-02T12:28:56.0000000,891,DA00110039
2022-11-02T12:27:37.0000000,912,DA00110039
2022-11-02T12:26:32.0000000,895,DA00110039
2022-11-02T12:25:15.0000000,919,DA00110039
2022-11-02T12:23:56.0000000,919,DA00110039
2022-11-02T12:22:49.0000000,928,DA00110039
2022-11-02T12:27:41.0000000,771,DA00110036
2022-11-02T12:28:48.0000000,784,DA00110036
2022-11-02T12:27:13.0000000,893,DA00110037
2022-11-02T12:21:29.0000000,901,DA00110039
2022-11-02T12:20:22.0000000,912,DA00110039
2022-11-02T12:28:55.0000000,745,DA00110038
2022-11-02T12:21:37.0000000,773,DA00110038
2022-11-02T12:27:37.0000000,753,DA00110038
2022-11-02T12:15:40.0000000,768,DA00110038
2022-11-02T12:26:26.0000000,759,DA00110036
2022-11-02T12:29:16.0000000,822,DA00110049
2022-11-02T12:28:11.0000000,776,DA00110049
2022-11-02T12:21:41.0000000,772,DA00110036
2022-11-02T12:25:21.0000000,764,DA00110036
2022-11-02T12:22:49.0000000,783,DA00110036
2022-11-02T12:24:05.0000000,762,DA00110036
2022-11-02T12:17:54.0000000,765,DA00110036
2022-11-02T12:19:15.0000000,763,DA00110036
2022-11-02T12:20:23.0000000,762,DA00110036
2022-11-02T12:29:09.0000000,754,DA00110033
2022-11-02T12:29:02.0000000,733,DA00110035
2022-11-02T12:15:33.0000000,743,DA00110036
2022-11-02T12:16:41.0000000,761,DA00110036
2022-11-02T12:26:40.0000000,723,DA00110035
2022-11-02T12:27:57.0000000,723,DA00110035
2022-11-02T12:24:18.0000000,746,DA00110035
2022-11-02T12:25:24.0000000,766,DA00110035
2022-11-02T12:23:00.0000000,750,DA00110035
2022-11-02T12:21:55.0000000,730,DA00110035
2022-11-02T12:20:39.0000000,763,DA00110035
2022-11-02T12:23:13.0000000,734,DA00110032
2022-11-02T12:25:49.0000000,766,DA00110049
2022-11-02T12:26:55.0000000,771,DA00110049
2022-11-02T12:24:32.0000000,781,DA00110049
2022-11-02T12:22:11.0000000,783,DA00110049
2022-11-02T12:23:16.0000000,795,DA00110049
2022-11-02T12:29:06.0000000,770,DA00110031
2022-11-02T12:19:48.0000000,782,DA00110049
2022-11-02T12:20:54.0000000,771,DA00110049
2022-11-02T12:17:13.0000000,775,DA00110049
2022-11-02T12:16:06.0000000,792,DA00110049
2022-11-02T12:18:30.0000000,761,DA00110049
2022-11-02T12:22:57.0000000,787,DA00110033
2022-11-02T12:21:47.0000000,749,DA00110033
2022-11-02T12:20:26.0000000,782,DA00110033
2022-11-02T12:28:03.0000000,744,DA00110033
2022-11-02T12:25:34.0000000,787,DA00110033
2022-11-02T12:26:43.0000000,767,DA00110033
2022-11-02T12:24:18.0000000,770,DA00110033
2022-11-02T12:19:04.0000000,808,DA00110033
2022-11-02T12:15:33.0000000,768,DA00110033
2022-11-02T12:17:57.0000000,763,DA00110033
2022-11-02T12:16:35.0000000,791,DA00110033
2022-11-02T12:28:17.0000000,681,DA00130002
2022-11-02T12:15:58.0000000,719,DA00110032
2022-11-02T12:17:17.0000000,700,DA00110032
2022-11-02T12:28:00.0000000,776,DA00110031
2022-11-02T12:26:43.0000000,779,DA00110031
2022-11-02T12:25:38.0000000,743,DA00110031
2022-11-02T12:24:19.0000000,770,DA00110031
2022-11-02T12:29:02.0000000,868,DA00130003
2022-11-02T12:20:39.0000000,748,DA00110031
2022-11-02T12:23:01.0000000,765,DA00110031
2022-11-02T12:21:55.0000000,758,DA00110031
2022-11-02T12:25:27.0000000,871,DA00130003
2022-11-02T12:21:49.0000000,850,DA00130003
2022-11-02T12:23:05.0000000,868,DA00130003
2022-11-02T12:24:10.0000000,869,DA00130003
2022-11-02T12:26:42.0000000,880,DA00130003
2022-11-02T12:27:47.0000000,868,DA00130003
2022-11-02T12:20:42.0000000,838,DA00130003
2022-11-02T12:17:07.0000000,830,DA00130003
2022-11-02T12:19:28.0000000,880,DA00130003
2022-11-02T12:18:13.0000000,869,DA00130003
2022-11-02T12:15:51.0000000,843,DA00130003
2022-11-02T12:27:28.0000000,745,DA00130001
2022-11-02T12:22:24.0000000,704,DA00130002
2022-11-02T12:16:33.0000000,704,DA00130002
2022-11-02T12:15:27.0000000,694,DA00130002
2022-11-02T12:20:23.0000000,719,DA00130001
2022-11-02T12:21:29.0000000,765,DA00130001
2022-11-02T12:19:05.0000000,767,DA00130001
2022-11-02T12:17:59.0000000,761,DA00130001
2022-11-02T12:15:26.0000000,746,DA00130001
2022-11-02T12:16:44.0000000,764,DA00130001
2022-11-02T12:10:43.0000000,791,DA00100001
2022-11-02T12:13:12.0000000,716,AMNO-03
2022-11-02T12:12:58.0000000,812,DA00110034
2022-11-02T12:14:04.0000000,825,DA00110034
2022-11-02T12:12:00.0000000,713,AMNO-03
2022-11-02T12:09:42.0000000,787,DA00110047
2022-11-02T12:07:11.0000000,717,AMNO-03
2022-11-02T12:10:48.0000000,721,AMNO-03
2022-11-02T12:05:58.0000000,692,AMNO-03
2022-11-02T12:03:33.0000000,661,AMNO-03
2022-11-02T12:04:46.0000000,697,AMNO-03
2022-11-02T12:09:37.0000000,711,AMNO-03
2022-11-02T12:02:19.0000000,653,AMNO-03
2022-11-02T12:08:24.0000000,720,AMNO-03
2022-11-02T12:01:07.0000000,657,AMNO-03
2022-11-02T12:13:19.0000000,770,DA00110044
2022-11-02T12:08:36.0000000,754,DA00110047
2022-11-02T12:06:12.0000000,773,DA00110047
2022-11-02T12:07:19.0000000,773,DA00110047
2022-11-02T12:13:33.0000000,742,DA00110045
2022-11-02T12:12:18.0000000,724,DA00110045
2022-11-02T12:03:36.0000000,729,DA00110047
2022-11-02T12:04:55.0000000,744,DA00110047
2022-11-02T12:11:12.0000000,733,DA00110045
2022-11-02T12:00:01.0000000,717,DA00110045
2022-11-02T12:07:18.0000000,725,DA00110045
2022-11-02T12:09:54.0000000,735,DA00110045
2022-11-02T12:08:42.0000000,739,DA00110045
2022-11-02T12:12:02.0000000,784,DA00110044
2022-11-02T12:08:23.0000000,759,DA00110044
